75.34408161488066,199.89435284674016,40.35612826334158,44.032926186922595,18.53800918259522,172.72465197995578,53.51972554368553,104.12661896446987,117.01784076068641,129.43022576444446,159.73886232916058,224.923750030993,17.115117249842477,79.5284164497488
18.18372109482703,8.852145678116061,18.09924029438679,39.33630338968933,107.75265589253952,210.00748884936428,50.31485375598202,199.98981633497678,79.1179129933776,196.5799861333761,24.509652342153053,179.23502753449284,19.030537701129262,161.732366160024
118.0297892322713,18.79349986887251,90.99095826298928,127.59330155394258,66.60111541272663,198.94886555436688,27.03827738565567,176.23030081039667,145.18804919801687,158.6402646725344,71.9031146610781,90.11116163767397,125.9747948528154,144.3842700835786
24.18282078581894,65.12387197464142,32.70918776582431,156.37313017658678,77.46666213029386,220.1245960528867,124.17950923710374,64.94877121676654,148.32460613456473,176.13394197678983,13.266368786228014,139.39040835172477,10.606115246042592,97.71469283117364
45.02215890914326,14.997319738032012,9.417559231429372,84.6470827628223,55.92479931161396,136.49494285243895,161.07238000211305,53.01318534944605,21.999031538217494,104.85450405355093,7.864255596008405,166.2682949872186,93.00495522894994,198.2159936517704
77.80452063796616,162.16988015682114,63.85076105623978,68.12200825183224,75.09166121089608,201.66720469603845,93.47637828142017,180.64963928488586,17.776009075029556,121.86917581425779,38.28429225191199,38.1675291105678,108.446927667258,101.72057970268285
11.119984123572042,55.79510461535646,91.53855168176506,146.59161259698257,147.63296552110367,133.3227764328519,37.21957956312394,79.54302840960007,28.60400629791536,12.647578892756972,11.709591745597056,179.24028948815499,54.658387136640826,59.44714414076934
26.674713748927857,93.51256623740238,30.041221057117717,17.36370296609698,132.99513812728023,41.50483976181603,73.0883878924157,73.33100806830778,115.61976473823972,202.25759965711043,143.99257461145305,165.90087749359003,9.502616875684515,127.16785509792656
12.687639742801585,100.61441400893439,111.14995310908402,167.8182567632167,132.83868721538175,185.49858965609639,87.89986506564951,57.62257069994749,128.98996534146505,115.33849675185674,63.61812632644338,196.740012302376,59.48638176899405,100.22942206597422
64.25763288447854,49.39685791031773,95.23695195630542,183.81609011385606,131.05613848988386,22.036266956778896,91.23892654822963,68.69613505336771,24.4153936460349,216.387941523252,40.17695495646327,94.45380034455373,17.02746140198636,137.75553830825365
